Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Healthcare Index,19-11-2020,-,-,-,6882.16,-11.92,-.17,34948239,4126.5,35.94,4.57,.73
Nifty Healthcare Index,20-11-2020,-,-,-,6894.11,11.95,.17,33399207,3438,36,4.57,.73
Nifty Healthcare Index,23-11-2020,-,-,-,7008.6,114.49,1.66,50344594,5360.89,36.6,4.65,.72
Nifty Healthcare Index,24-11-2020,-,-,-,7069.48,60.88,.87,50341417,4799.9,36.91,4.69,.71
Nifty Healthcare Index,25-11-2020,-,-,-,6926.58,-142.9,-2.02,46674732,4639.1,36.17,4.6,.73
Nifty Healthcare Index,26-11-2020,-,-,-,7017.34,90.75,1.31,39035169,3621.68,36.64,4.66,.72
Nifty Healthcare Index,27-11-2020,-,-,-,7056.96,39.62,.56,104680192,11601.79,36.85,4.68,.72
Nifty Healthcare Index,01-12-2020,-,-,-,7178.91,121.95,1.73,65019981,5282.78,37.49,4.76,.7
Nifty Healthcare Index,02-12-2020,-,-,-,7184.0,5.09,.07,39612318,4097.12,37.51,4.77,.7
Nifty Healthcare Index,03-12-2020,-,-,-,7233.52,49.52,.69,35641208,3448.93,37.77,4.8,.7
Nifty Healthcare Index,04-12-2020,-,-,-,7306.75,73.24,1.01,53784681,4603.05,38.15,4.85,.69
Nifty Healthcare Index,07-12-2020,-,-,-,7416.81,110.06,1.51,67848816,6191.99,38.73,4.92,.68
Nifty Healthcare Index,08-12-2020,-,-,-,7357.27,-59.54,-.8,42970341,4023.58,38.42,4.88,.69
Nifty Healthcare Index,10-12-2020,-,-,-,7354.28,-15.13,-.21,29645410,2964.68,38.4,4.88,.69
Nifty Healthcare Index,11-12-2020,-,-,-,7322.08,-32.2,-.44,28476096,2995.04,38.23,4.86,.69
Nifty Healthcare Index,14-12-2020,-,-,-,7372.48,50.4,.69,46784049,4267.23,38.5,4.89,.68
Nifty Healthcare Index,15-12-2020,-,-,-,7358.9,-13.58,-.18,41296982,3855.79,38.42,4.88,.69
Nifty Healthcare Index,16-12-2020,-,-,-,7418.07,59.17,.8,27711030,2963.09,38.73,4.92,.68
Nifty Healthcare Index,18-12-2020,-,-,-,7513.82,82.19,1.11,36342966,4810.09,39.23,4.99,.67
Nifty Healthcare Index,21-12-2020,-,-,-,7260.58,-253.24,-3.37,65419882,6347.61,37.91,4.82,.7
Nifty Healthcare Index,22-12-2020,-,-,-,7385.79,125.21,1.72,38868322,4039.99,38.57,4.9,.68
Nifty Healthcare Index,24-12-2020,-,-,-,7561.0,74.12,.99,35030336,3075.56,39.48,5.02,.67
Nifty Healthcare Index,28-12-2020,-,-,-,7555.89,-5.11,-.07,43040565,3324.39,39.45,5.01,.67
Nifty Healthcare Index,29-12-2020,-,-,-,7538.49,-17.4,-.23,31491358,2856.48,39.36,5,.67
Nifty Healthcare Index,31-12-2020,-,-,-,7580.96,46.03,.61,42285418,3998.41,39.58,5.03,.67
Nifty Healthcare Index,01-01-2021,-,-,-,7631.19,50.23,.66,26984994,2794.53,39.84,5.07,.66
Nifty Healthcare Index,05-01-2021,-,-,-,7717.07,22.15,.29,36507396,3633.7,40.29,5.12,.65
Nifty Healthcare Index,06-01-2021,-,-,-,7691.19,-25.88,-.34,42680618,3125.01,40.15,5.11,.66
Nifty Healthcare Index,07-01-2021,-,-,-,7660.01,-31.19,-.41,29244191,2918.09,39.99,5.09,.66
Nifty Healthcare Index,08-01-2021,-,-,-,7782.72,122.71,1.6,52841314,3893.66,40.63,5.17,.65
Nifty Healthcare Index,12-01-2021,-,-,-,7755.94,-79.59,-1.02,31108118,2975.69,40.49,5.15,.65
Nifty Healthcare Index,13-01-2021,-,-,-,7680.83,-75.11,-.97,33066927,3117.25,40.1,5.1,.66
Nifty Healthcare Index,14-01-2021,-,-,-,7742.29,61.45,.8,36313097,3133.17,40.42,5.14,.65
Nifty Healthcare Index,15-01-2021,-,-,-,7638.54,-103.75,-1.34,37310481,3504.4,39.88,5.07,.66
Nifty Healthcare Index,18-01-2021,-,-,-,7462.09,-176.44,-2.31,32635202,3338.61,38.95,4.95,.68
Nifty Healthcare Index,19-01-2021,-,-,-,7574.29,112.2,1.5,24245549,2701.28,39.54,5.03,.67
Nifty Healthcare Index,21-01-2021,-,-,-,7468.36,-114.78,-1.51,25916651,2580.78,38.99,4.96,.68
Nifty Healthcare Index,27-01-2021,-,-,-,7350.7,-150.49,-2.01,47269530,4184.52,38.49,4.88,.69
Nifty Healthcare Index,28-01-2021,-,-,-,7295.73,-54.97,-.75,40527289,3492.28,38.2,4.84,.69
Nifty Healthcare Index,29-01-2021,-,-,-,7167.96,-127.77,-1.75,57975275,5678.3,37.53,4.76,.7
